Field	Time	LHEE:X	LHEE:Y	LHEE:Z	RHEE:X	RHEE:Y	RHEE:Z	LFEO:X	LFEO:Y	LFEO:Z	LFEP:X	LFEP:Y	LFEP:Z	LFEL:X	LFEL:Y	LFEL:Z	LFEA:X	LFEA:Y	LFEA:Z	LTIO:X	LTIO:Y	LTIO:Z	LTIP:X	LTIP:Y	LTIP:Z	LTIL:X	LTIL:Y	LTIL:Z	LTIA:X	LTIA:Y	LTIA:Z	LTOO:X	LTOO:Y	LTOO:Z	LTOP:X	LTOP:Y	LTOP:Z	LTOL:X	LTOL:Y	LTOL:Z	LTOA:X	LTOA:Y	LTOA:Z	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	PELL:X	PELL:Y	PELL:Z	PELA:X	PELA:Y	PELA:Z	RFEO:X	RFEO:Y	RFEO:Z	RFEP:X	RFEP:Y	RFEP:Z	RFEL:X	RFEL:Y	RFEL:Z	RFEA:X	RFEA:Y	RFEA:Z	RTIO:X	RTIO:Y	RTIO:Z	RTIP:X	RTIP:Y	RTIP:Z	RTIL:X	RTIL:Y	RTIL:Z	RTIA:X	RTIA:Y	RTIA:Z	RTOO:X	RTOO:Y	RTOO:Z	RTOP:X	RTOP:Y	RTOP:Z	RTOL:X	RTOL:Y	RTOL:Z	RTOA:X	RTOA:Y	RTOA:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z	TRXL:X	TRXL:Y	TRXL:Z	TRXA:X	TRXA:Y	TRXA:Z
200	1.9900	149.079880	-1109.648682	51.185528	226.877136	-1028.369751	94.058350	115.598282	-989.287170	498.048187	111.658073	-976.691528	871.542419	-257.850281	-975.544495	493.645020	129.480774	-616.025085	485.606842	137.580185	-1065.021606	78.649933	116.731522	-993.191467	476.427032	-263.735291	-1116.286499	66.873154	89.288246	-670.011108	4.788269	103.196304	-920.321716	59.297028	111.339394	-967.245850	62.451382	56.188839	-928.541687	58.368397	101.740105	-917.373535	106.913406	177.773224	-972.070984	870.295105	178.551529	-942.612976	999.554871	45.461990	-980.032227	872.906128	169.430969	-843.054321	840.942688	276.592285	-899.102051	504.266571	243.888275	-967.450317	869.047974	-50.248779	-1067.278198	443.453278	100.774414	-573.753235	549.463745	245.396530	-983.040894	114.592598	274.875763	-903.720642	482.825256	-131.128799	-987.383484	145.671127	234.639755	-613.655579	35.885216	295.432129	-844.830811	71.752937	282.376190	-890.484070	82.673149	248.490982	-832.135803	68.704300	295.420868	-833.493042	119.138420	178.745056	-884.028931	1364.582031	172.030228	-879.607056	1168.226196	375.149414	-883.190552	1357.884399	178.058029	-687.560120	1369.029907
201	2.0000	149.773743	-1109.192993	51.907043	231.898331	-983.332031	84.306091	116.007690	-983.063843	497.871521	112.127274	-962.501648	870.849609	-257.430359	-974.375671	493.507355	124.922447	-610.166748	477.406555	138.080185	-1063.908936	79.026947	117.144531	-987.227600	476.299164	-262.781982	-1121.823853	69.080826	83.173363	-670.323608	0.163742	103.037506	-919.461792	58.979874	111.390953	-966.333008	62.362617	56.065796	-927.893494	58.143677	101.618774	-916.279114	106.582321	178.209366	-957.424744	869.622681	178.715714	-927.606689	998.801147	45.955353	-966.298462	872.189392	168.985794	-828.550415	839.911011	274.940460	-878.844971	503.968109	244.291382	-952.348022	868.395996	-51.078918	-1049.264893	442.176514	96.273819	-555.264771	554.206238	249.386383	-938.797485	107.679100	273.540649	-882.129089	482.259796	-129.184509	-949.410522	133.696259	235.030151	-563.588867	51.841442	298.120239	-797.549866	74.288414	285.531586	-843.959412	82.137589	251.057007	-785.262024	71.461441	297.407043	-789.237671	122.291847	179.124008	-869.244568	1363.891113	172.328766	-864.914612	1167.472412	375.589233	-868.404663	1357.112793	178.434113	-672.710144	1368.247559
202	2.0100	150.503571	-1108.723633	52.688011	237.193283	-937.620850	75.427498	116.388481	-976.460815	497.575317	112.623817	-948.238708	869.793640	-256.884613	-973.567017	493.580566	119.575882	-604.234741	469.384857	138.593765	-1062.747070	79.419037	117.531128	-980.900696	476.058258	-261.640076	-1127.679932	71.564377	76.671799	-670.892456	-4.728256	102.853630	-918.574219	58.642071	111.429260	-965.387268	62.265804	55.920547	-927.228149	57.914680	101.483177	-915.141663	106.228546	178.666916	-942.685913	868.532959	178.992981	-912.506165	997.627991	46.481537	-952.512024	871.163940	168.499924	-813.964966	838.466370	273.352539	-858.936279	503.241882	244.710098	-937.133179	867.272278	-53.176361	-1029.105591	440.996246	94.434326	-535.855957	558.564758	253.563309	-893.840881	101.619186	272.273834	-860.838684	481.350830	-127.280197	-907.786621	121.596519	237.959015	-513.904419	69.368057	300.747162	-750.136169	77.881729	288.700653	-797.109558	82.605103	253.555832	-738.293030	75.303558	299.409668	-744.923828	126.306641	179.540314	-854.381714	1362.785767	172.700790	-850.161926	1166.293579	376.076477	-853.511597	1355.963379	178.817307	-657.772461	1367.033203
203	2.0200	151.266495	-1108.246582	53.538551	242.582993	-891.493408	67.587357	116.737717	-969.512634	497.162354	113.139343	-933.885925	868.394165	-256.185547	-973.087402	493.890656	113.492012	-598.280640	461.504150	139.116714	-1061.546753	79.830063	117.888168	-974.243896	475.707947	-260.312500	-1133.781982	74.341095	69.853432	-671.736511	-9.848885	102.657654	-917.666138	58.289898	111.461746	-964.416504	62.166435	55.765160	-926.546814	57.689007	101.347816	-913.968445	105.858215	179.137756	-927.842468	867.049927	179.368118	-897.300049	996.059814	47.032349	-938.650146	869.844482	167.976990	-799.285828	836.634766	271.789551	-839.193970	502.136658	245.136108	-921.799255	865.705688	-57.004944	-1005.839478	440.169586	96.004944	-514.968567	562.915955	257.770447	-848.349243	96.594070	271.029694	-839.690125	480.155090	-125.646545	-861.672058	110.149117	244.153198	-464.790436	88.405731	303.164642	-702.802490	82.582901	291.729858	-750.138184	84.166611	255.838364	-691.446167	80.305374	301.321106	-700.729675	131.226868	179.998901	-839.431824	1361.289063	173.148193	-835.333923	1164.713989	376.615112	-838.501709	1354.456299	179.211884	-642.739624	1365.416870
204	2.0300	152.053360	-1107.769531	54.470951	247.887558	-845.296570	60.898945	117.054771	-962.259155	496.639587	113.669838	-919.425171	866.676270	-255.310822	-972.860718	494.460541	106.774521	-592.359009	453.727356	139.640350	-1060.321899	80.267143	118.214790	-967.295532	475.255310	-258.813232	-1140.041626	77.428963	62.801331	-672.869385	-15.152481	102.460121	-916.747070	57.933811	111.492485	-963.431213	62.074142	55.609039	-925.852112	57.478607	101.225075	-912.769104	105.481506	179.617966	-912.883606	865.206116	179.826172	-881.979675	994.129883	47.603470	-924.688477	868.249023	167.428986	-784.501221	834.451660	270.224274	-819.413086	500.725220	245.566101	-906.341980	863.736084	-62.868195	-978.486084	440.006683	101.751907	-492.181213	567.642456	261.864197	-802.598267	92.745575	269.774017	-818.507324	478.748383	-124.390991	-810.548706	100.332901	254.234528	-416.596283	108.810944	305.248108	-655.834900	88.365433	294.486389	-703.330322	86.848106	257.779266	-645.018250	86.458191	303.052063	-656.891907	137.027420	180.505508	-824.387390	1359.432007	173.672638	-820.414734	1162.766602	377.209015	-823.366943	1352.618408	179.623428	-627.606018	1363.437622
205	2.0400	152.846054	-1107.301880	55.500809	252.936447	-799.466675	55.412632	117.340660	-954.738403	496.016235	114.216331	-904.837036	864.669800	-254.249939	-972.774414	495.308380	99.563202	-586.513000	446.022186	140.149109	-1059.089111	80.741493	118.510880	-960.092468	474.709839	-257.170593	-1146.362427	80.849312	55.600670	-674.300049	-20.592308	102.266983	-915.828064	57.586590	111.520470	-962.443665	62.001232	55.456764	-925.147522	57.297855	101.123001	-911.554443	105.110901	180.109451	-897.797485	863.041382	180.353485	-866.537292	991.879272	48.195374	-910.598877	866.397278	166.877747	-769.596924	831.960876	268.665161	-799.387817	499.100067	246.002579	-890.757874	861.413452	-70.724152	-946.202332	440.846924	112.350296	-467.378723	573.050415	265.728394	-756.978760	90.155174	268.508087	-797.118530	477.217926	-123.399994	-754.480286	93.208817	268.528473	-369.914124	130.275024	306.899841	-609.597595	95.109749	296.865173	-657.061646	90.593208	259.280334	-599.390930	93.647758	304.529480	-613.710754	143.600922	181.066162	-809.242981	1357.252930	174.274399	-805.389832	1160.491455	377.862762	-808.102783	1350.482300	180.059357	-612.367615	1361.143066
206	2.0500	153.616409	-1106.854126	56.648849	257.578552	-754.518799	51.109589	117.597252	-946.978210	495.302063	114.785774	-890.100464	862.408264	-253.007385	-972.684265	496.446564	92.019806	-580.762329	438.366364	140.620346	-1057.864990	81.269745	118.777161	-952.661377	474.081848	-255.426590	-1152.637329	84.628777	48.338463	-676.031738	-26.125084	102.078308	-914.920959	57.261139	111.538155	-961.467163	61.961964	55.306793	-924.436646	57.161629	101.044083	-910.334229	104.758774	180.620285	-882.572144	860.601746	180.939911	-850.967407	989.355347	48.814285	-896.351501	864.311340	166.353928	-754.557617	829.213867	267.181305	-778.954102	497.362976	246.454681	-875.044128	858.795227	-80.005951	-908.572998	442.992889	128.157684	-440.927734	579.257935	269.281677	-712.004333	88.819893	267.292908	-775.396301	475.652771	-122.317810	-694.361206	89.697876	286.834351	-325.568878	152.236984	308.049286	-564.531433	102.591263	298.791626	-611.799683	95.246994	260.271973	-555.026123	101.639130	305.692810	-571.552246	150.748138	181.686829	-793.994568	1354.797607	174.953491	-790.245667	1157.936035	378.580566	-792.706909	1348.087646	180.527771	-597.022217	1358.588257
207	2.0600	154.327362	-1106.436035	57.943260	261.690979	-711.025574	47.902245	117.826607	-938.990112	494.505524	115.391098	-875.193726	859.928345	-251.605957	-972.425354	497.880493	84.309814	-575.092041	430.751892	141.024857	-1056.665527	81.875114	119.014328	-945.014648	473.379974	-253.635147	-1158.753662	88.801079	41.097473	-678.064697	-31.713699	101.888672	-914.037415	56.967094	111.532425	-960.514282	61.970554	55.152031	-923.722778	57.081341	100.984612	-909.114990	104.433777	181.164734	-867.195251	857.937012	181.578369	-835.265930	986.610291	49.471329	-881.915955	862.013184	165.895706	-739.366150	826.266235	265.908447	-758.050964	495.604767	246.938385	-859.196716	855.945862	-89.584808	-866.020752	446.583374	148.858414	-413.742828	586.088074	272.472229	-668.301331	88.628960	266.254883	-753.313843	474.123657	-120.664429	-632.068787	90.278664	308.205475	-284.462799	173.852524	308.657593	-521.148071	110.477470	300.222748	-568.096680	100.547165	260.718964	-512.450073	110.074142	306.496185	-530.848694	158.176056	182.373413	-778.639648	1352.115234	175.709213	-774.969421	1155.151367	379.366913	-777.179321	1345.477295	181.037750	-581.568481	1355.832642
208	2.0700	154.936203	-1106.052856	59.422356	265.185883	-669.585693	45.642658	118.030365	-930.763672	493.632141	116.050064	-860.094971	857.268555	-250.084198	-971.817871	499.605865	76.591148	-569.446655	423.188538	141.329437	-1055.501343	82.588982	119.221855	-937.142700	472.611084	-251.859100	-1164.590820	93.406914	33.957199	-680.394043	-37.329704	101.688042	-913.186401	56.707108	111.485573	-959.594482	62.038948	54.980732	-923.006409	57.061359	100.935493	-907.896057	104.136810	181.762772	-851.653015	855.100952	182.266205	-819.428711	983.700378	50.182938	-867.261292	859.527161	165.546814	-724.003357	823.178101	265.015381	-736.774292	493.879944	247.475372	-843.211182	852.933228	-98.030243	-820.150452	451.429077	173.113205	-387.095337	593.048462	275.260529	-626.568237	89.352707	265.552826	-730.993164	472.659851	-118.099396	-570.332825	94.710686	330.910248	-247.284485	194.090942	308.730530	-480.006012	118.336639	301.151123	-526.561035	106.125473	260.634766	-472.214691	118.485100	306.919708	-492.083099	165.504379	183.131134	-763.177490	1349.260864	176.540680	-759.550354	1152.194580	380.224823	-761.523865	1342.699951	181.599396	-566.007996	1352.941162
209	2.0800	155.399704	-1105.701294	61.137119	268.014252	-630.784424	44.138668	118.209152	-922.263367	492.683685	116.784523	-844.782776	854.468628	-248.493210	-970.671631	501.606903	69.005989	-563.728882	415.705475	141.500641	-1054.374512	83.452049	119.399055	-929.012390	471.778137	-250.165405	-1170.015503	98.492363	26.999222	-683.008301	-42.951767	101.463928	-912.374146	56.472927	111.378433	-958.713379	62.174786	54.778851	-922.286255	57.093868	100.882660	-906.668091	103.856834	182.438126	-835.932190	852.147888	183.004791	-803.453247	980.682983	50.968536	-852.359009	856.878296	165.353149	-708.449829	820.010254	264.630859	-715.376343	492.190063	248.091705	-827.081543	849.827271	-104.165680	-773.695129	456.919434	198.513123	-362.138641	599.463440	277.601929	-587.505005	90.655373	265.307648	-708.703857	471.237396	-114.692749	-512.268860	101.942154	352.680023	-214.231171	211.952179	308.337311	-441.660919	125.665131	301.611572	-487.800995	111.530594	260.099670	-434.833557	126.331543	306.987793	-455.746674	172.288071	183.964172	-747.608337	1346.290527	177.445877	-743.979614	1149.123047	381.157410	-745.745728	1339.805664	182.222137	-550.341858	1349.978638
210	2.0900	155.679916	-1105.362427	63.153030	270.166962	-595.151367	43.176426	118.362007	-913.427429	491.657410	117.618057	-829.238220	851.569336	-246.892639	-968.792664	503.853241	61.674297	-557.798584	408.352905	141.508698	-1053.273193	84.514854	119.543152	-920.563721	470.880676	-248.617981	-1174.887817	104.107864	20.300072	-685.889282	-48.565575	101.203445	-911.601196	56.241486	111.193016	-957.868652	62.378723	54.532421	-921.556763	57.154572	100.808434	-905.408997	103.566238	183.216843	-820.019348	849.132568	183.798401	-787.336487	977.615967	51.849838	-837.183105	854.093201	165.360046	-692.686218	816.823120	264.775848	-694.187012	490.494232	248.815552	-810.800659	846.695984	-107.588074	-729.873352	462.126740	222.073395	-339.418243	604.725403	279.444000	-551.723755	92.139473	265.538086	-686.783020	469.791412	-110.985596	-460.677551	110.323814	371.241089	-184.947327	226.689484	307.618042	-406.591705	131.935577	301.685883	-452.346191	116.274582	259.264801	-400.706757	133.057907	306.780396	-422.270508	178.059357	184.875671	-731.934082	1343.263794	178.423447	-728.251221	1145.997803	382.166321	-729.852539	1336.849609	182.915283	-534.573608	1347.012573
211	2.1000	155.749741	-1104.994873	65.550705	271.672577	-563.118774	42.546360	118.486107	-904.168274	490.546143	118.574928	-813.444885	848.611572	-245.344360	-965.981262	506.298004	54.697723	-551.478577	401.200623	141.332077	-1052.168945	85.837685	119.650894	-911.713562	469.913239	-247.271988	-1179.055420	110.302902	13.940338	-689.010620	-54.159599	100.895592	-910.861511	55.972115	110.915443	-957.048523	62.642529	54.229843	-920.808105	57.198517	100.692276	-904.082336	103.217560	184.124939	-803.903259	846.108704	184.653687	-771.077087	974.555664	52.849136	-821.713135	851.200623	165.609009	-676.695923	813.675537	265.358734	-673.495239	488.743469	249.674988	-794.361938	843.605713	-108.734894	-691.460022	466.090912	241.071045	-318.741180	608.499878	280.743683	-519.680542	93.410103	266.156097	-665.523315	468.254181	-107.771240	-417.502869	118.045364	384.831970	-158.736450	237.895477	306.761871	-375.135254	136.659592	301.492767	-420.579407	119.896736	258.325867	-370.072510	138.159515	306.419067	-391.961609	182.383606	185.866989	-716.157471	1340.238281	179.470551	-712.361328	1142.878418	383.251251	-713.853394	1333.885376	183.686615	-518.707520	1344.106812
212	2.1100	155.597229	-1104.527710	68.424652	272.592743	-534.987183	42.068478	118.576332	-894.376953	489.339142	119.677292	-797.391235	845.636475	-243.909241	-962.035706	508.876251	48.161873	-544.560913	394.335266	140.960373	-1051.009766	87.489204	119.716522	-902.355713	468.868988	-246.171066	-1182.353149	117.119957	8.002563	-692.330627	-59.722664	100.533012	-910.141357	55.605122	110.538368	-956.229431	62.947586	53.863712	-920.025452	57.158207	100.512169	-902.636475	102.741173	185.186584	-787.575378	843.127319	185.578476	-754.674683	971.555664	53.987015	-805.934814	848.230957	166.135010	-660.465515	810.622498	266.236847	-653.468445	486.916656	250.695892	-777.759521	840.618164	-108.457916	-660.143860	468.107544	253.713943	-299.488708	610.755310	281.489777	-491.642975	94.137131	267.026245	-645.093201	466.588379	-105.751007	-383.689148	123.576332	392.446960	-134.886597	245.429886	305.958344	-347.458527	139.446762	301.161560	-392.706238	122.023682	257.472107	-343.008057	141.237747	306.030121	-364.973267	184.912766	186.937714	-700.283630	1337.272583	180.584656	-696.311157	1139.824951	384.410828	-697.759338	1330.969482	184.541977	-502.749878	1341.323853
213	2.1200	155.227798	-1103.854126	71.879745	273.015503	-510.901337	41.612522	118.625359	-883.926636	488.022736	120.944130	-781.072021	842.685059	-242.642822	-956.752747	511.504791	42.142212	-536.814209	387.857666	140.396881	-1049.715942	89.544106	119.733810	-892.366699	467.736542	-245.341156	-1184.598755	124.587570	2.576538	-695.790649	-65.238655	100.114090	-909.419128	55.063072	110.062950	-955.374268	63.265251	53.432899	-919.189453	56.944061	100.246140	-901.005066	102.045158	186.421692	-771.031189	840.237305	186.580200	-738.130310	968.666199	55.281082	-789.840881	845.217834	166.964462	-643.987122	807.715210	267.291412	-634.145020	485.034241	251.899139	-760.990479	837.789673	-107.492493	-636.424866	467.860962	259.341797	-281.061279	611.650879	281.716217	-467.696411	94.098045	268.037872	-625.531799	464.804169	-105.294128	-359.383972	125.934235	393.778809	-112.902740	249.293274	305.349762	-323.575073	140.047272	300.803253	-368.766846	122.413208	256.840698	-319.470490	142.035110	305.707977	-341.317200	185.423660	188.085327	-684.318359	1334.421265	181.761475	-680.104492	1136.893311	385.641144	-681.581299	1328.154907	185.483887	-486.708130	1338.720215
214	2.1300	154.664230	-1102.827148	76.025177	273.046875	-490.841248	41.109039	118.623955	-872.679382	486.582520	122.389442	-764.488892	839.798706	-241.594452	-949.928162	514.084045	36.712234	-527.993408	381.878021	139.659225	-1048.177856	92.079689	119.694466	-881.610962	466.505707	-244.796555	-1185.586304	132.707550	-2.231964	-699.304871	-70.685448	99.644608	-908.667542	54.255543	109.500496	-954.432617	63.558949	52.944061	-918.278992	56.449097	99.874428	-899.111816	101.018417	187.844727	-754.273010	837.484924	187.665115	-721.449524	965.933594	56.745071	-773.433716	842.197876	168.113708	-627.261414	805.001038	268.470001	-615.470032	483.153839	253.300049	-744.056885	835.171021	-106.158966	-619.845337	465.411224	258.280975	-263.153290	611.411011	281.501007	-447.764709	93.197350	269.145020	-606.782532	462.953186	-106.365875	-344.220703	124.766449	389.043091	-92.587769	249.539032	305.004456	-303.378693	138.375778	300.491425	-348.664917	120.976944	256.493408	-299.342590	140.453598	305.494415	-320.894318	183.838852	189.304977	-668.269531	1331.737427	182.996277	-663.749756	1134.138062	386.936279	-665.331299	1325.494873	186.511703	-470.591309	1336.348267
215	2.1400	153.944626	-1101.259155	80.965797	272.801605	-474.627838	40.549217	118.561707	-860.493225	485.004303	124.020615	-747.652344	837.018555	-240.806244	-941.360901	516.500000	31.949005	-517.850220	376.510590	138.779205	-1046.251709	95.171516	119.590576	-869.946777	465.165680	-244.539490	-1185.078735	141.443939	-6.292770	-702.753662	-76.031532	99.139374	-907.858582	53.088329	108.873093	-953.343506	63.789268	52.413277	-917.276611	55.559258	99.382591	-896.878784	99.537415	189.463074	-737.310059	834.912903	188.837189	-704.640930	963.399475	58.386475	-756.724304	839.210693	169.588684	-610.297180	802.521667	269.784729	-597.332947	481.357483	254.905548	-726.967529	832.807251	-104.369507	-609.263428	461.116425	251.601028	-245.770752	610.263672	280.955566	-431.633636	91.466263	270.364655	-588.731140	461.117188	-108.583252	-337.500244	120.311188	378.837952	-74.012451	246.255676	304.913239	-286.674805	134.521805	300.256042	-332.196350	117.787766	256.415558	-282.463715	136.563614	305.374573	-303.526642	180.235382	190.589188	-652.145996	1329.268433	184.282059	-647.259094	1131.608276	388.287445	-649.020691	1323.037354	187.620361	-454.409943	1334.251953
216	2.1500	153.119034	-1098.924805	86.791389	272.393494	-461.944000	39.973785	118.427925	-847.229004	483.277008	125.838074	-730.582336	834.386047	-240.313629	-930.856018	518.631104	27.937698	-506.144012	371.870361	137.801086	-1043.761475	98.888145	119.414192	-857.234009	463.708405	-244.566681	-1182.807861	150.709290	-9.444443	-705.977417	-81.237206	98.623177	-906.968445	51.479027	108.213768	-952.038330	63.923260	51.867058	-916.174500	54.171280	98.765160	-894.237122	97.479324	191.276367	-720.160645	832.561157	190.097290	-687.719604	961.101685	60.206161	-739.733643	836.298706	171.384644	-593.113647	800.314575	271.283142	-579.596130	479.737701	256.714722	-709.739075	830.736328	-101.829163	-603.078064	455.544830	240.878220	-229.080963	608.439453	280.210327	-418.971497	89.046791	271.748047	-571.232483	459.394806	-111.332855	-338.233246	113.294075	364.085144	-57.432281	239.602692	305.006989	-273.198425	128.747513	300.091370	-319.068542	113.072800	256.533447	-268.639252	130.607056	305.290924	-288.980499	174.842773	191.928284	-635.958984	1327.058350	185.610840	-630.649170	1129.349121	389.684021	-632.660767	1320.828003	188.800064	-438.176392	1332.470093
